id,ap,an,dev,cat,nod,doa,dsl,ppl,valid
116,com.mvltrapps.photoeditor.bookphotoframes,Book photo frames,MVLTR Apps,Photography,50K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.mvltrapps.photoeditor.bookphotoframes,https://mvltrapps.com/privacy-policy.php,1
117,com.cardinalblue.piccollage.google,PicCollage: Grid Collage Maker,"Cardinal Blue Software, Inc.",Photography,50M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.cardinalblue.piccollage.google,http://cardinalblue.com/privacy,1
118,com.blackandwhite.colorfulleditor,Black and White Photo Editor,InfyOm Technologies,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.blackandwhite.colorfulleditor,https://assets.infyom.com/mobile-apps/ev-charging/privacypolicy.htm,1
119,com.vicman.newprofilepic,NewProfilePic: Profile Picture,Linerock Investments  LTD,Photography,5M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.vicman.newprofilepic,https://pho.to/privacy,1
120,com.allsuit.babygirlsuit,Baby Girl Suit Photo Editor,Allsuitmaster,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.allsuit.babygirlsuit,https://dikesh1989.pythonanywhere.com/static/extra/policy.html,1
121,com.allsuit.sherwanieditor,Men Sherwani Photo Editor,Allsuitmaster,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.allsuit.sherwanieditor,https://dikesh1989.pythonanywhere.com/static/extra/policy.html,1
122,com.cyworld.camera,Cymera - Photo Editor Collage,SK Communications,Photography,100M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.cyworld.camera,http://www.cymera.com/privacy/en,1
123,pomcoonglala.photo.frame.valentine.love.collage,Valentine Love Photo Frame,PomCoongLaDev,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=pomcoonglala.photo.frame.valentine.love.collage,https://pomcoong.com/policy/pomcoongphotoframe.html,1
124,com.photoeffecteditor.hearteffect.videomaker,Heart Effect Video Maker,Photo Effect Editor,Photography,50K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.photoeffecteditor.hearteffect.videomaker,https://sites.google.com/view/photoeffecteditor,1
125,com.stylish.commando.suiteditor.photoeditor.militarysuit.photomontage.pictureeditor.smilestudio,Stylish Commando Suit Editor,smile studio,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.stylish.commando.suiteditor.photoeditor.militarysuit.photomontage.pictureeditor.smilestudio,https://sites.google.com/view/selfiesmilestudio/home,1
126,com.cerdillac.filmmaker,Film Maker Pro - Movie Maker,cerdillac,Photography,10M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.cerdillac.filmmaker,http://www.tribiecommunity.com/pp.html,1
127,com.video.maker,Video Maker with Songs & Photo,Multimedia Apps,Photography,10M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.video.maker,https://videostorymaker.wordpress.com/privacy-policy/,1
128,com.fotophillia.beforeaftercollages,Before & After Collages,Fotophillia,Photography,50K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.fotophillia.beforeaftercollages,https://sites.google.com/view/beforeandaftercollages/home,1
129,photo.editor.photoeditor.filtermaster,Selfie Beauty Camera Editor,Vedmet├© Downloader & Fast Video,Photography,5M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=photo.editor.photoeditor.filtermaster,https://sites.google.com/view/svssm-appsolution/home,1
130,screen.mirroring_for_all_tv.TV_Cast_Pro.for_Samsung_TV,Allshare Cast Screen Mirroring,SCREEN MIRRORING APP,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=screen.mirroring_for_all_tv.TV_Cast_Pro.for_Samsung_TV,https://devmaapps.blogspot.com/2022/01/privacy-policy.html,1
131,com.adobe.photoshopmix,"Adobe Photoshop Mix - Cut-out,",Adobe,Photography,10M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.adobe.photoshopmix,https://www.adobe.com/privacy/policy.html,1
132,best.edtphoto.halfsaree_face_changer,Half Saree Face Changer,photo editing apps studio,Photography,50K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=best.edtphoto.halfsaree_face_changer,http://bestphotoeditingappspolicy.blogspot.in/2017/09/best-photo-editing-apps-privacy-policy.html,1
133,com.krapps.villagephotoframes,Village Photo Frames,KR Apps,Photography,50K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.krapps.villagephotoframes,https://krapps.in/privacy-policy.html,1
134,droidconsulting.smarthairstylead,Change Hairstyle,Delka&Toni,Photography,1M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=droidconsulting.smarthairstylead,https://sites.google.com/view/love-christmas-privacy-policy/home,1
135,girls.photo.editor.apps.boyuniform,Boys Photo editor,Girls Photo Editor,Photography,50K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=girls.photo.editor.apps.boyuniform,http://girlsphotoeditors.fun/Privacy-policy.html,1
136,com.gpsmapcamera.geotagginglocationonphoto,GPS Map Camera,GPS Map Camera,Photography,10M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.gpsmapcamera.geotagginglocationonphoto,https://sites.google.com/view/gpsmapcameraapps/home,1
137,com.allsuit.fancy.shirt.photosuit,Fancy Shirt Photo Suit,Allsuitmaster,Photography,1M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.allsuit.fancy.shirt.photosuit,https://dikesh1989.pythonanywhere.com/static/extra/policy.html,1
138,com.allsuit.man.suit.photos,Man Suit Photo Editor,Allsuitmaster,Photography,1M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.allsuit.man.suit.photos,https://dikesh1989.pythonanywhere.com/static/extra/policy.html,1
139,com.lanshark.picuki,Picuki - IG viewer anonymously,Colapanda,Photography,10K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.lanshark.picuki,https://lanshark.colapanda.com/privacy,1
140,com.allsuit.man.formal.shirt.photoeditor,Men Formal Shirt Photo Editor,Allsuitmaster,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.allsuit.man.formal.shirt.photoeditor,https://dikesh1989.pythonanywhere.com/static/extra/policy.html,1
141,com.campmobile.snow,SNOW - AI Profile,SNOW Corporation,Photography,100M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.campmobile.snow,https://terms.snow.me/snow/PrivacyPolicy,1
142,makstyle.bestechomagicmirroreffect,Echo MagicMirror Effect Filter,Stylish Photo Apps,Photography,1M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=makstyle.bestechomagicmirroreffect,https://makstyleappsprivacy.blogspot.com/2020/11/privacy-policy.html,1
143,my.com.pixajoy,Pixajoy Photo Book,Pixajoy,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=my.com.pixajoy,https://www.pixajoy.com.my/legal-stuff/privacy-policy,1
144,com.manboker.headportrait,MomentCam Cartoons & Stickers,Eureka Studios,Photography,50M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.manboker.headportrait,https://mojipop.com/mcprivacypolicy.html,1
145,com.mobileappsdunia.happynewyearframes,Happy New Year Frame 2023,Mobile Apps Dunia,Photography,50K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.mobileappsdunia.happynewyearframes,https://ssijmar.in/privacy-policy-new.html,1
146,com.mutaeb.OVFEditor,OVF Editor,Mutaeb Alqahtani,Photography,1M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.mutaeb.OVFEditor,https://www.ovfeditor.com/privacy,1
147,com.iraprotsak.morningnight,Morning and Night Wishes,protsakira,Photography,500K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.iraprotsak.morningnight,https://protsak2017.blogspot.com/2017/10/good-morning-night-wishes-privacy-policy.html,1
148,com.appone.monogram,Monogram Maker,Appone Design,Photography,50K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.appone.monogram,https://uniqueappstudio.wixsite.com/unique/privacy-policy,1
149,com.flipcam,FlipCam Video Recorder,Koushick Suriyanarayanan,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.flipcam,https://koushick123.github.io/FlipCam/,1
150,com.westpoint.photoeditor.photocollage,Photo Collage & Art Frame,WestPoint Store,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.westpoint.photoeditor.photocollage,https://westpointstudio.wordpress.com/2021/03/30/privacy-policy/,1
151,com.atsdev.mansuitcamera,Man Suit Camera,AT Software Developers,Photography,1M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.atsdev.mansuitcamera,https://atsoftdeveloper.wordpress.com/,1
152,photocollage.photoeditor.collagemaker,Photo Editor - Collage Maker,Photo Editor & Collage Maker,Photography,50M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=photocollage.photoeditor.collagemaker,https://photoeditorapps.com/website/policy2.html,1
153,com.sigmaappsolution.jacketphotosuit,Man Jacket Photo Suit,Millennium Creativity Apps,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.sigmaappsolution.jacketphotosuit,https://millenniumcreativityapps.blogspot.com/2022/06/privacy-policy.html,1
154,com.handycloset.android.photolayers,"PhotoLayers-Superimpose,Eraser",handyCloset Inc.,Photography,10M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.handycloset.android.photolayers,https://privacy.handycloset.com,1
155,com.photocollage.photoframe.photofamily,"Photo collage, photo frames, p",lock screen love,Photography,1M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.photocollage.photoframe.photofamily,https://sites.google.com/view/photocollage-frame,1
156,com.xnview.XnGif,Gif Me! Camera - GIF maker,XnView,Photography,1M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.xnview.XnGif,http://www.xnview.com/PrivacyPolicy.html,1
157,com.Creativestarapps.waterfall.photoeditor,Waterfall Photo Editor,CreativeStarApps,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.Creativestarapps.waterfall.photoeditor,https://sites.google.com/view/creativestarapps/home,1
158,gr.gamebrain.comica,comics and cartoon maker,Game Brain,Photography,10M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=gr.gamebrain.comica,http://www.isystemgroup.org/gamebrain_policy.html,1
159,com.myphotoapps.lehengacholifashiondressesforwomen,Fashion Lehenga Choli Dresses,My Photo Apps,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.myphotoapps.lehengacholifashiondressesforwomen,https://myphotoapps461.blogspot.com/p/privacy-policy.html,1
160,com.hideitpro,"Hide Photos, Video and App Loc",ANUJ TENANI,Photography,50M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.hideitpro,http://hideitpro.com/privacy_policy.html,1
161,com.appsdunia.independanceday,Independence Day Photo Frame,Mobile Apps Dunia,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.appsdunia.independanceday,https://ssijmar.in/privacy-policy-new.html,1
162,com.accarunit.slowmotion,Time Cut : Smooth Slow Motion,changpeng,Photography,5M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.accarunit.slowmotion,https://www.tribieforum.com/privacy.html,1
163,gkv.photoframed.photoeditor,Photos framed,30GKv,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=gkv.photoframed.photoeditor,https://sites.google.com/view/30gkv/home,1
164,com.blackcatwallpapers.app,Black Cat Wallpapers,ZaidDev,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.blackcatwallpapers.app,https://137141.hostmypolicy.com/,1
165,vsin.t16_funny_photo,Photo Lab Picture Editor & Art,Linerock Investments LTD,Photography,100M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=vsin.t16_funny_photo,http://pho.to/policy.php,1
166,com.avnsoft.photoeditor.photocollage,Collage Maker - Photo Grid,AMOBEAR TECHNOLOGY GROUP,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.avnsoft.photoeditor.photocollage,https://sites.google.com/view/photomaker2021/home,1
167,ring.photoeditor.travelanywhere,Photo editor: Travel anywhere,Ringtones Pro,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=ring.photoeditor.travelanywhere,https://sites.google.com/view/ring-tone-pro/home,1
168,com.adobe.adobephotoshopfix,Adobe Photoshop Fix,Adobe,Photography,10M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.adobe.adobephotoshopfix,http://www.adobe.com/privacy/policy.html,1
169,topvn.layoutphoto.layoutcollage,Layout collage: Photo editor,GKV Studio,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=topvn.layoutphoto.layoutcollage,https://store-topvn.web.app/,1
170,g3s.photoeditting.travelanywhere,Photo editing: Travel anywhere,G3 Studio,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=g3s.photoeditting.travelanywhere,https://sites.google.com/view/g3-studio/home,1
171,com.appbites.naturedualphotoframes,Nature Dual Photo Frames,App Bites,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.appbites.naturedualphotoframes,https://kirakapps.com/privacy_policy.html,1
172,com.pavahainc.weddingcamera,Wedding Camera Montage Maker,Pavaha Lab,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.pavahainc.weddingcamera,http://letapps.com/privacy.html,1
173,media.album.photo.gallery,Photo Gallery & Album,Easyelife,Photography,10M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=media.album.photo.gallery,https://apppolicy.oss-us-west-1.aliyuncs.com/gallery/AppPrivacy.html,1
174,com.pavahainc.mensuitcamera,Men Suit Camera: Montage Maker,Pavaha Lab,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.pavahainc.mensuitcamera,http://letapps.com/privacy.html,1
175,com.pavahainc.womenhairstylescamera,Women Hairstyles Camera,Pavaha Lab,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.pavahainc.womenhairstylescamera,http://letapps.com/privacy.html,1
176,com.pavahainc.jewelrycamera,Jewelry Camera Photo Editor,Pavaha Lab,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.pavahainc.jewelrycamera,http://letapps.com/privacy.html,1
177,com.pavahainc.policephotoeditor,Police Photo Editor Suit Dress,Pavaha Lab,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.pavahainc.policephotoeditor,http://letapps.com/privacy.html,1
178,com.pavahainc.princesscameranew,Princess Camera,Pavaha Lab,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.pavahainc.princesscameranew,http://letapps.com/privacy.html,1
179,com.pavahainc.springphotoeffectseditor,Spring Photo Effects Editor,Pavaha Lab,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.pavahainc.springphotoeffectseditor,http://letapps.com/privacy.html,1
180,com.jeyluta.timestampcamerafree,Timestamp Camera,Bian Di,Photography,10M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.jeyluta.timestampcamerafree,http://www.timestampcamera.com/PrivacyPolicy.html,1
181,photo.android.hd.camera,HD Camera for Android,Mobile_V5,Photography,50M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=photo.android.hd.camera,https://mobv5privacy.oss-us-west-1.aliyuncs.com/camera/AppPrivacy.html,1
182,com.pavahainc.pictureshape,Picture Shape Photo Editor,Pavaha Lab,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.pavahainc.pictureshape,http://letapps.com/privacy.html,1
183,com.pavahainc.lightingtextnameartmaker,Lighting Text on Photo,Pavaha Lab,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.pavahainc.lightingtextnameartmaker,http://letapps.com/privacy.html,1
184,com.gm.newyearphotoframes.happynewyear.wishes.newyear.greetingcards,"New year PhotoFrames, Cards",ShamiTech Apps,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.gm.newyearphotoframes.happynewyear.wishes.newyear.greetingcards,http://shaasaapps.blogspot.com/2018/07/privacypolicy.html,1
185,com.pavahainc.pictureartpaintingeffects,Picture Art Painting Effects,Pavaha Lab,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.pavahainc.pictureartpaintingeffects,http://letapps.com/privacy.html,1
186,com.pavahainc.threedoverlayphotoblenderapp,3D Overlay Photo Blender App,Pavaha Lab,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.pavahainc.threedoverlayphotoblenderapp,http://letapps.com/privacy.html,1
187,com.meitu.makeup,MakeupPlus - Virtual Makeup,MeituEve International Limited,Photography,50M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.meitu.makeup,https://api.meitu.com/privacy-policy/index.html?lang=en,1
188,com.pavahainc.horrorframesphotoeditor,Horror Frames Photo Editor,Pavaha Lab,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.pavahainc.horrorframesphotoeditor,http://letapps.com/privacy.html,1
189,com.videocall.alphabetlore_lettres,ALPHABET CALLING VIDEO LETTRE,lonaledelonns,Photography,10K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.videocall.alphabetlore_lettres,https://sites.google.com/view/exevideocall/home,1
190,com.codegradients.design.space.studio,Design Space for Cricut,AppeZay,Photography,50K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.codegradients.design.space.studio,https://appezay-mobile-apps.webflow.io/privacy-policy,1
191,com.wemagineai.voila,Voila AI Artist Cartoon Photo,Wemagine.AI,Photography,10M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.wemagineai.voila,https://www.wemagine.ai/privacypolicy,1
192,com.moon.fotofram,Foto Frame - Smart Photo Frame,Moonwalker,Photography,500+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.moon.fotofram,https://somejourney.info/privacy-policy/,1
193,com.xilli.photo.blending.photo.editing.app,Photo Blender : Pic Collage,XEN Studios,Photography,50K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.xilli.photo.blending.photo.editing.app,http://xen-studios.com/privacy-policy.html,1
194,com.linecorp.foodcam.android,Foodie - Filter & Film Camera,SNOW Corporation,Photography,10M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.linecorp.foodcam.android,https://terms.snow.me/FOODIE/privacy,1
195,com.baiwang.instasquare,InstaSquare: Photo Editor Grid,Photo Editor Perfect Corp.,Photography,10M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.baiwang.instasquare,http://squarelite.photoeditorperfect.top/PrivacyPolicy/,1
196,com.logramas.lgbtbackground,LGBT Background,Logra+,Photography,5K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.logramas.lgbtbackground,https://logramas.com/apps/privacy_policy_en.html,1
197,com.genderswap.face_changer,Gender Swap Face Swap &Changer,solvedapps,Photography,10K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.genderswap.face_changer,https://solvedapps-privacypolicy.blogspot.com/2022/10/solved-apps-privacy-policy-your-privacy.html,1
198,com.everimaging.goart,AI Art Image Generator – GoArt,AI Art Photo Editor | Everimaging Ltd.,Photography,1M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.everimaging.goart,https://nuls-mobile.fotor.com/mobile/goArt/privacy_en,1
199,br.com.zoetropic.free,Zoetropic - Photo in motion,Zoemach Tecnologia,Photography,10M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=br.com.zoetropic.free,https://www.zoetropic.com.br/terms/,1
200,air.brush.photoeditor.collagemaker.beautycam.sweet.selfiecamera.face.makeover,AirBrush - AI Photo Enhancer,Magic Cut Zone,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=air.brush.photoeditor.collagemaker.beautycam.sweet.selfiecamera.face.makeover,https://magiccutzone.wixsite.com/privacypolicy,1
201,com.gamebrain.cartoon,Cartoon Photo Editor,Game Brain,Photography,10M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.gamebrain.cartoon,http://www.isystemgroup.org/gamebrain_policy.html,1
202,com.camerafilter.ulook,"Vintage Camera-Retro, Editor",Analog Film Photo & Photo Editor & Camera,Photography,10M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.camerafilter.ulook,https://sites.google.com/site/privacypolicyjjtestnewapp/,1
203,com.navicamtools.thermalcamera,Thermal Imaging Camera Sim 9,NaviCamTools,Photography,50K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.navicamtools.thermalcamera,https://sites.google.com/view/navicamtoolspolicy/home,1
204,com.movemore.negativeimage.lc,Negative Image Scanner,Move More Solutions,Photography,5K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.movemore.negativeimage.lc,http://ec2-18-116-59-188.us-east-2.compute.amazonaws.com/MoveMoreSolution/PrivacyPolicy.html,1
205,com.fashioncrazeapps.WomenWinterOutfitSuits,Women Winter Outfit Suits,fashion craze apps,Photography,1K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.fashioncrazeapps.WomenWinterOutfitSuits,https://fashioncrazeapps.blogspot.com/p/privacy-policy.html,1
206,com.samirfutureit.plpforpixellab,PLP for pixellab - Presets,Samir Future it,Photography,10K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.samirfutureit.plpforpixellab,https://sites.google.com/view/plpforpixellab-presets/,1
207,com.opalsapps.photoslideshowwithmusic,Photo Slideshow with Music,Opals Apps,Photography,50M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.opalsapps.photoslideshowwithmusic,https://docs.google.com/document/d/1LrShMQ5vDoWgzygdaxr2k0q3XMoVRuK6Czmd0iHu1yc/pub,1
208,com.app.selfy,Fotoshoto AI,Vitara Apps,Photography,50K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.app.selfy,https://sites.google.com/view/selfy-privacy-policy/home,1
209,com.fujifilm.instaxSquareLink,INSTAX SQUARE Link,FUJIFILM Corporation,Photography,10K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.fujifilm.instaxSquareLink,http://www.fujifilm.com/privacy_policy/,1
210,com.kyliecosmetics.kylie_jenner_cosmetics.amindk,kylie cosmetics,amindk,Photography,1K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.kyliecosmetics.kylie_jenner_cosmetics.amindk,https://172904.hostmypolicy.com/,1
211,com.camera.galaxyx,BeautyAI - Perfect Selfies Cam,Kyeong Ah,Photography,10M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.camera.galaxyx,https://bearbellablog.wordpress.com/2017/06/22/privacy-policy/,1
212,com.rr.goodmorningandnightprayers,Good Morning & Night Prayers,RR Mobile Apps,Photography,10K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.rr.goodmorningandnightprayers,https://rrmobileapps.blogspot.com/p/privacy-policy-this-is-privacy-policy.html,1
213,com.olav.logolicious,LogoLicious Add Your Logo App,The Laughing Dutchmen,Photography,1M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.olav.logolicious,http://www.addyourlogoapp.com/privacy-policy,1
214,com.intech.birthdayvideomakerwithmusic.photoframe.birthdayvideo.videomaker.slideshow.birthdayframe,Birthday Photo Frame With Song,In TechLab,Photography,50K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.intech.birthdayvideomakerwithmusic.photoframe.birthdayvideo.videomaker.slideshow.birthdayframe,https://sites.google.com/view/intech-lab/home,1
215,creator.logo.maker.scopic,Logo Generator & Logo Maker,LIGHT CREATIVE LAB,Photography,1M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=creator.logo.maker.scopic,http://lightcreativelab.com/policy.html,1
216,com.selfie.beautycamera.makeup.pro,Beauty Camera Face Editor App,Pic Artist Pro,Photography,10K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.selfie.beautycamera.makeup.pro,http://beautycamera.picartistpro.top/PrivacyPolicy/,1
217,com.falstad.megaphotofree,Mega Photo,Paul Falstad,Photography,5M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.falstad.megaphotofree,https://www.iubenda.com/privacy-policy/8016345,1
218,com.rugalluk.remove.unwanted.objects,Remove Unwanted Object,Rugalluk,Photography,500+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.rugalluk.remove.unwanted.objects,https://pages.flycricket.io/remove-objects/privacy.html,1
219,com.vysionapps.faceswap,Face Swap - Photo Face Swap,VysionApps,Photography,10M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.vysionapps.faceswap,https://www.iubenda.com/privacy-policy/7831612,1
220,com.ppn.unwantedremover.vs,Photo Eraser Unwanted Remover,PPN Developers,Photography,1K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.ppn.unwantedremover.vs,http://adtubeservices.co.in/PPNDevelopers/privacy_policy.html,1
221,com.logopit.logoplus,Logo Maker Plus - Logo Creator,Logopit - Logo Maker & Graphic Design Creator,Photography,10M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.logopit.logoplus,http://logopit.net/logopit-plus-privacy-policy.php,1
222,jp.naver.linecamera.android,LINE Camera - Photo editor,LINE Corporation,Photography,100M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=jp.naver.linecamera.android,https://terms.snow.me/linecamera/privacy,1
223,photobaby.babypics.baby.photo.frames.photoeditor,Baby Photo Editor baby-Pics,The Great God,Photography,100K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=photobaby.babypics.baby.photo.frames.photoeditor,https://thegreatgodapps.blogspot.com/2022/10/the-great-god-apps.html?m=1,1
224,com.kyubid.apps.whitegram.whitegram,WhiteGram - Frames for Photos,KyuBid,Photography,10K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.kyubid.apps.whitegram.whitegram,http://kyubid.com/privacy.html,1
225,com.pixiz.app,Pixiz - Photo montage & Collag,Pixiz,Photography,1M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.pixiz.app,http://www.pixiz.com/app-privacy,1
226,hippeis.com.photochecker,Photo Sherlock Search by photo,appsmotor AI,Photography,5M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=hippeis.com.photochecker,https://s3.eu-central-1.amazonaws.com/photo-sherlock/privacy_policy.html,1
227,com.konashone.selfie_camera_beauty_edit_plus,Camera iphone 14 Pro - iOS 15,KonashOne@gmail.com,Photography,500+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.konashone.selfie_camera_beauty_edit_plus,https://konashone.blogspot.com/2022/10/privacy-policy.html,1
228,com.smilieideas.photodrive,photoDrive for Google Drive,Smilie Ideas,Photography,100+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.smilieideas.photodrive,http://photogallerytv.com/Drive/dprivacy.html,1
229,com.amosstudio.christmas.santa.suit.photoeditor,Santa Claus Suit Photo Editor,AmosStudio,Photography,100+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.amosstudio.christmas.santa.suit.photoeditor,https://sites.google.com/view/amosstudiopriv,1
230,com.appboxitsol.bookphotoframes,Book Photo Frames,App Box pvt ltd,Photography,1K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.appboxitsol.bookphotoframes,https://appbites.in/privacy_policy.html,1
231,com.photo.editing.pic.collage.maker,DP Photo Effects Photo Editor,Xilli Apps,Photography,10K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.photo.editing.pic.collage.maker,http://www.xilliapps.com/privacy-policy.html,1
232,com.codeway.pixelup,Pixelup - AI Photo Enhancer,Codeway Dijital,Photography,5M+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.codeway.pixelup,https://storage.googleapis.com/codeway.co/pixelup.co/privacy.html,1
233,com.sknatkforever.mxasd,سكناتك‎,mxasd,Photography,1K+,14-10-2023,https://play.google.com/store/apps/datasafety?id=com.sknatkforever.mxasd,https://175780.hostmypolicy.com/,1
